Book_Title,Book_Rating,Sentiment_Understandability,How would you rate the conceptual clarity of the book?_score,How engaging and interactive were the examples and exercises?_score,"How helpful were the visuals, diagrams, and illustrations?_score","Overall, how satisfied are you with this textbook?_score",Would you recommend this book to other students?_score,Sentiment_Value_For_Money,Was the book affordable given your financial situation?_score,Sentiment_Exam_Utility,How likely are you to use this book again in future courses?_score,Sentiment_Avg_Rating
EBK DIAGNOSIS MADE EASIER,3.425,2.625,3.875,4.0,4.5,3.125,2.75,2.25,3.625,3.625,3.875,3.42375
EBK DIAGNOSIS+CORRECTION OF READING PRO,3.5708333333333333,3.375,3.9583333333333335,4.166666666666667,4.166666666666667,3.375,3.9166666666666665,2.9166666666666665,2.5833333333333335,3.5833333333333335,3.6666666666666665,3.57
EBK DIAGNOSIS+CORRECTION OF READING...,3.5999999999999996,3.0384615384615383,3.8846153846153846,4.153846153846154,3.9615384615384617,3.8461538461538463,3.769230769230769,3.269230769230769,2.8846153846153846,3.576923076923077,3.6153846153846154,3.6000000000000005
EBK DIAGNOSTIC AND STATISTICAL MANUAL O,3.2976744186046516,3.441860465116279,3.4651162790697674,3.6511627906976742,3.4651162790697674,3.5348837209302326,3.4186046511627906,2.511627906976744,2.7674418604651163,3.13953488372093,3.5813953488372094,3.297441860465116
EBK DIALOGUES CONCERNING NATURAL RELIGI,3.25,3.5,4.5,4.0,4.0,3.0,1.5,1.0,2.5,4.0,4.5,3.25
EBK DIARY OF A YOUNG GIRL-DEFINITIVE ED,3.5,5.0,2.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,5.0,3.5
EBK DICTIONARY OF HEALTHCARE INFO...+OR,3.5181818181818185,3.227272727272727,3.8181818181818183,4.2272727272727275,3.6818181818181817,3.772727272727273,3.5,2.6818181818181817,3.090909090909091,3.5,3.6818181818181817,3.515
EBK DIFFERENT MIRROR FOR YOUNG PEOPLE,3.3249999999999997,3.0833333333333335,3.4166666666666665,4.0,4.083333333333333,3.9166666666666665,3.5833333333333335,2.1666666666666665,2.5833333333333335,2.8333333333333335,3.5833333333333335,3.32
EBK DIFFERENTIAL DIAG.F/PHYS.THERAPISTS,3.4741935483870967,2.967741935483871,3.5483870967741935,4.32258064516129,4.064516129032258,3.935483870967742,3.7419354838709675,2.3870967741935485,2.6774193548387095,3.6129032258064515,3.4838709677419355,3.4754838709677416
EBK DIFFERENTIAL DIAG.F/PHYSICAL THERAP,3.4243697478991595,3.008403361344538,3.4453781512605044,4.092436974789916,4.176470588235294,3.865546218487395,3.361344537815126,2.369747899159664,2.8823529411764706,3.495798319327731,3.546218487394958,3.4236134453781513
EBK DIFFERENTIAL EQUATIONS,3.5975,3.2,3.75,4.225,4.25,3.7,3.575,3.175,2.9,3.475,3.725,3.6
EBK DIFFERENTIAL EQUATIONS AND DYNAMICA,3.3,2.0,3.0,3.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,3.3
EBK DIFFERENTIAL EQUATIONS+LINEAR ALG.,3.3000000000000003,4.0,2.6666666666666665,3.6666666666666665,3.6666666666666665,4.333333333333333,2.0,2.6666666666666665,2.3333333333333335,3.6666666666666665,4.0,3.2999999999999994
EBK DIFFERENTIAL GEOMETRY,2.9857142857142853,2.4285714285714284,2.4285714285714284,3.5714285714285716,3.4285714285714284,3.4285714285714284,3.4285714285714284,2.5714285714285716,1.8571428571428572,3.142857142857143,3.5714285714285716,2.9857142857142853
EBK DIFFERENTIAL GEOMETRY OF CURVES+SUR,3.6,4.0,3.6,5.0,3.2,3.8,3.4,2.8,2.4,3.8,4.0,3.6
EBK DIFFERENTIATING THE CURRICULUM FOR,2.8,5.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,2.0,2.8
EBK DIFFERENTIATION IN MIDDLE+HIGH...,3.2,4.0,3.0,1.0,5.0,5.0,3.0,1.0,2.0,5.0,3.0,3.2
EBK DIFFERENTIATION IN PRAC.:GRADES K-5,3.2399999999999998,2.6,3.4,4.4,4.2,2.6,3.4,1.8,3.2,3.8,3.0,3.2400000000000007
EBK DIFFERENTIATION IN PRACT.:GR.5-9,2.95,3.5,3.0,2.5,4.0,4.5,2.5,2.5,2.0,3.5,1.5,2.95
EBK DIFFERENTIATION IN PRACT.:GRAD.9-12,3.55,4.5,4.0,4.0,3.5,4.5,3.0,2.0,4.0,3.0,3.0,3.55
EBK DIGITAL ARCHAEOLOGY,3.4416666666666664,3.1666666666666665,3.8333333333333335,4.166666666666667,4.333333333333333,3.75,3.3333333333333335,2.0,3.1666666666666665,3.25,3.4166666666666665,3.44
EBK DIGITAL COMMUNICATIONS,3.3,2.0,4.0,3.0,5.0,5.0,4.0,1.0,2.0,3.0,4.0,3.3
EBK DIGITAL DESIGN+COMP.ARCHITECTURE-AR,3.5375,3.25,3.6875,4.625,4.0,4.0,3.25,2.8125,2.4375,3.6875,3.625,3.53875
EBK DIGITAL DESIGN+COMP.ARCHITECTURE...,3.2,3.5,3.0,3.5,1.5,5.0,5.0,1.0,3.0,3.5,3.0,3.2
EBK DIGITAL DESIGN+COMPUTER ARCHITECTUR,3.5285714285714285,2.7142857142857144,2.857142857142857,4.285714285714286,4.0,4.571428571428571,3.2857142857142856,3.2857142857142856,3.0,3.5714285714285716,3.7142857142857144,3.53
EBK DIGITAL DESIGN:EMBEDDED...VHDL,3.15,2.0,3.875,4.25,4.125,3.625,3.0,2.0,1.75,2.875,4.0,3.15
"EBK DIGITAL DESIGN:INTRO.TO...HDL,VHDL,",3.125,2.0,3.75,3.75,3.75,4.5,2.75,2.0,2.0,3.5,3.25,3.12
EBK DIGITAL FORENSICS AND CYBER INVESTI,3.369230769230769,2.769230769230769,3.6153846153846154,4.3076923076923075,3.923076923076923,4.0,3.3076923076923075,1.8461538461538463,2.769230769230769,3.6153846153846154,3.5384615384615383,3.370769230769231
EBK DIGITAL FORTRESS,3.46,3.0,3.4,4.2,4.2,3.4,2.8,3.0,3.8,2.8,4.0,3.46
EBK DIGITAL IMAGE PROCESSING,3.0875,2.125,2.625,4.0,3.375,3.625,3.875,1.5,3.0,3.625,3.125,3.085
EBK DIGITAL LEADERSHIP,3.1,2.0,4.5,3.5,4.0,3.0,4.5,2.5,2.5,2.0,2.5,3.1
EBK DIGITAL MARKETING,3.4201923076923078,3.048076923076923,3.4326923076923075,4.096153846153846,4.134615384615385,3.6634615384615383,3.5096153846153846,2.7211538461538463,2.7211538461538463,3.4278846153846154,3.4471153846153846,3.4209134615384613
EBK DIGITAL MARKETING ESSENTIALS YOU AL,3.2,3.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,3.2
EBK DIGITAL MARKETING FOUNDATIONS AND S,3.34375,2.90625,3.53125,3.78125,4.09375,3.46875,3.28125,2.8125,3.125,3.1875,3.25,3.3446875
EBK DIGITAL PHOTOGRAPHER'S HANDBOOK,3.05,3.0,2.25,4.0,3.75,3.75,2.75,1.5,3.25,3.25,3.0,3.05
EBK DIGITAL SIGNAL PROCESSING,3.451219512195122,3.1463414634146343,3.0,4.365853658536586,4.195121951219512,3.8536585365853657,3.5365853658536586,3.1219512195121952,2.8536585365853657,2.975609756097561,3.4634146341463414,3.45390243902439
"EBK DIGITAL TOOLS FOR LEARNING, CREATIN",3.3285714285714287,2.857142857142857,3.2857142857142856,3.857142857142857,4.285714285714286,3.5714285714285716,3.4285714285714284,2.5714285714285716,2.2857142857142856,3.857142857142857,3.2857142857142856,3.3300000000000005
EBK DIGITAL+ANALOG COMMUNICATION SYSTEM,3.5,3.1,3.55,4.0,4.45,3.8,4.05,1.95,3.0,3.5,3.6,3.5
EBK DIMENSIONS OF HUM.BEH.:PERSON+...,3.3,2.75,4.75,4.25,4.25,3.75,3.25,2.25,2.5,2.75,2.5,3.3
EBK DIMENSIONS OF HUM.BEH.:PERSON+ENVIR,3.5625,3.75,3.75,3.75,4.625,3.0,3.25,3.375,2.875,3.75,3.5,3.5625
EBK DIMENSIONS OF HUMAN BEHAVIOR,3.266666666666667,3.0,3.0,4.0,2.3333333333333335,3.3333333333333335,4.0,2.6666666666666665,4.0,3.6666666666666665,2.6666666666666665,3.27
EBK DIMENSIONS OF HUMAN BEHAVIOR:,3.2750000000000004,3.25,3.75,4.0,4.0,3.25,3.75,2.25,2.0,2.75,3.75,3.28
EBK DIMENSIONS OF LITERACY,3.3666666666666667,3.1666666666666665,3.3333333333333335,3.3333333333333335,4.0,3.3333333333333335,4.5,1.5,2.5,3.5,4.5,3.365
EBK DIMENSIONS OF LONG-TERM CARE MANAGE,3.8,3.0,3.0,5.0,5.0,1.0,5.0,5.0,4.0,2.0,5.0,3.8
EBK DINOSAURS,3.2125,3.125,3.0,3.875,4.125,3.625,3.75,1.5,2.75,3.875,2.5,3.21
EBK DIPLOMACY IN A GLOBALIZING WORLD,3.448,3.1,3.52,4.0,3.98,3.58,3.46,2.98,3.06,3.38,3.42,3.4491999999999994
EBK DIPLOMACY IN GLOBALIZING WORLD,3.352,3.24,3.68,4.28,3.64,3.92,3.2,2.76,2.6,3.52,2.68,3.35
EBK DIPLOMACY:THEORY+PRACTICE,3.272727272727273,2.8181818181818183,3.3636363636363638,3.727272727272727,4.2727272727272725,3.727272727272727,2.772727272727273,2.1818181818181817,2.727272727272727,3.3181818181818183,3.8181818181818183,3.271818181818182
EBK DIPLOMAT IN THE CORNER OFFICE,3.0,2.0,3.0,4.5,3.5,4.5,3.0,2.0,2.0,3.0,2.5,3.0
EBK DIRECT SOCIAL WORK PRACTICE,3.4458823529411764,3.1941176470588237,3.5294117647058822,4.1,4.1647058823529415,3.7411764705882353,3.4,2.5294117647058822,2.764705882352941,3.5352941176470587,3.5,3.445176470588235
EBK DIRECTING CHORAL MUSIC PROGRAM,3.685714285714286,3.4285714285714284,3.4285714285714284,4.142857142857143,3.7142857142857144,3.5714285714285716,3.857142857142857,2.7142857142857144,3.7142857142857144,4.0,4.285714285714286,3.685714285714286
EBK DIRECTOR PREPARES,2.5,2.0,5.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,2.0,2.5
EBK DIRECTOR'S CRAFT:HDBK.F/THEATRE,3.733333333333333,3.6666666666666665,3.6666666666666665,3.6666666666666665,4.666666666666667,4.0,3.6666666666666665,3.3333333333333335,2.3333333333333335,4.333333333333333,4.0,3.733333333333333
EBK DISABILITY HISTORY OF UNITED STATES,4.2,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,4.2
EBK DISABILITY LAW+POLICY,3.3,5.0,2.0,5.0,3.0,5.0,4.0,2.0,4.0,1.0,2.0,3.3
"EBK DISABILITY LAW:CASES,MATERIALS,PROB",3.7,4.5,3.0,5.0,4.5,4.0,3.5,2.0,3.0,3.5,4.0,3.7
EBK DISABILITY STUDIES READER,2.6,1.0,2.0,3.0,4.0,4.0,5.0,2.0,1.0,1.0,3.0,2.6
EBK DISABILITY VISIBILITY,3.55,4.0,4.0,4.5,3.0,4.5,4.5,2.0,3.0,3.5,2.5,3.55
EBK DISAPPEARING SPOON,2.6,3.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,2.6
EBK DISASTER MENTAL HLTH.INTERVENTIONS,3.64,3.2,3.8,4.066666666666666,3.933333333333333,3.8,3.8666666666666667,3.533333333333333,2.8,4.133333333333334,3.2666666666666666,3.64
EBK DISASTER POLICY+POLITICS,3.3379310344827586,3.0689655172413794,3.4482758620689653,3.9655172413793105,3.896551724137931,3.7241379310344827,3.0689655172413794,2.5517241379310347,2.2758620689655173,3.793103448275862,3.586206896551724,3.337241379310345
EBK DISASTER RECOVERY,3.341666666666667,2.8333333333333335,3.6666666666666665,3.9166666666666665,3.6666666666666665,3.9166666666666665,3.4166666666666665,2.75,3.1666666666666665,3.0833333333333335,3.0,3.345
EBK DISASTER RESPONSE+RECOVERY,3.3640625,3.125,3.203125,4.25,3.921875,3.6875,3.5625,2.28125,2.734375,3.46875,3.40625,3.36359375
EBK DISCERNMENT:READING SIGNS OF DAILY,3.4799999999999995,3.0,4.0,3.6,3.8,4.2,3.4,2.6,2.8,4.4,3.0,3.4799999999999995
EBK DISCIPLESHIP VOLUME 4,3.6666666666666665,3.0,3.3333333333333335,4.666666666666667,4.333333333333333,3.3333333333333335,3.6666666666666665,3.0,3.3333333333333335,4.0,4.0,3.67
EBK DISCIPLINARY CONQUEST,3.4,5.0,4.0,4.0,5.0,4.0,3.0,1.0,4.0,2.0,2.0,3.4
EBK DISCIPLINARY LITERACY IN ACTION,3.4333333333333336,3.1666666666666665,3.1666666666666665,4.166666666666667,4.0,3.8333333333333335,2.6666666666666665,2.6666666666666665,2.5,4.166666666666667,4.0,3.4333333333333336
EBK DISCIPLINE+PUNISH,3.3,2.8,3.7,4.2,4.1,3.6,3.4,1.8,2.9,3.1,3.4,3.3
EBK DISCIPLINED ENTREPRENEURSHIP,3.3189189189189188,2.864864864864865,3.2972972972972974,3.891891891891892,3.972972972972973,3.7027027027027026,3.108108108108108,3.2432432432432434,2.5945945945945947,3.324324324324324,3.189189189189189,3.317027027027027
EBK DISCIPLINED ENTREPRENEURSHIP...,3.4346938775510205,3.122448979591837,3.63265306122449,4.224489795918367,4.040816326530612,3.877551020408163,3.2448979591836733,2.5918367346938775,2.857142857142857,3.6122448979591835,3.142857142857143,3.4300000000000006
EBK DISCOURSE ON COLONIALISM,3.6,4.0,4.0,3.0,3.0,5.0,4.0,5.0,1.0,5.0,2.0,3.6
EBK DISCOURSE ON METHOD,3.3666666666666667,2.0,3.3333333333333335,4.333333333333333,3.6666666666666665,3.0,2.6666666666666665,3.0,4.666666666666667,4.666666666666667,2.3333333333333335,3.3699999999999997
EBK DISCOURSE ON METHOD  (40071),3.1999999999999997,2.6666666666666665,2.8333333333333335,3.5,3.8333333333333335,4.0,3.8333333333333335,2.0,2.5,3.0,3.8333333333333335,3.203333333333333
EBK DISCOURSE ON METHOD+MEDIT.ON 1ST...,3.25,3.0,2.8333333333333335,4.166666666666667,2.8333333333333335,3.5,3.3333333333333335,3.0,2.6666666666666665,4.0,3.1666666666666665,3.25
EBK DISCOURSE ON THE ORIGIN OF INEQUALI,3.5,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.5
"EBK DISCOURSE TO LADY LAVINIA,HIS DAAUG",3.45,4.0,3.5,3.5,3.5,5.0,2.5,4.5,1.5,3.0,3.5,3.45
EBK DISCOVER YOUR SPIRITUAL TYPE,3.44,3.2,3.8,4.2,4.0,4.0,3.6,2.4,2.6,3.0,3.6,3.442
EBK DISCOVERING AUTOCAD 2017,3.4924999999999997,3.475,3.7,4.025,4.125,3.825,3.3,2.725,2.9,3.525,3.325,3.495
EBK DISCOVERING COMPUTERS,3.0,2.5,2.5,3.5,5.0,2.5,4.0,2.0,3.5,1.5,3.0,3.0
"EBK DISCOVERING COMPUTERS,ENHANCED ED.",3.4,3.6,3.2,3.8,3.6,3.4,3.0,2.4,3.0,4.2,3.8,3.3979999999999997
EBK DISCOVERING GIS+ARCGIS,3.338461538461538,3.3846153846153846,3.0,3.923076923076923,4.076923076923077,4.0,3.3846153846153846,2.3076923076923075,2.5384615384615383,3.6923076923076925,3.076923076923077,3.3400000000000003
EBK DISCOVERING PUBLIC RELATIONS,3.5,2.0,4.0,4.0,4.5,4.0,4.5,4.0,2.0,3.0,3.0,3.5
EBK DISCOVERING STAT.USING IBM SPSS STA,3.4057692307692307,2.980769230769231,3.6538461538461537,3.9038461538461537,4.0,3.75,3.3461538461538463,2.519230769230769,2.769230769230769,3.5384615384615383,3.5961538461538463,3.408269230769231
EBK DISCOVERING STAT.USING IBM SPSS...,3.4037735849056605,2.981132075471698,3.4150943396226414,4.113207547169812,4.0,3.7547169811320753,3.358490566037736,2.792452830188679,3.0,3.0,3.6226415094339623,3.4016981132075474
EBK DISCOVERING STATISTICS USING IBM...,3.4066666666666667,3.0,3.6,4.533333333333333,3.8666666666666667,3.4,3.3333333333333335,2.4,3.0,3.7333333333333334,3.2,3.4093333333333335
EBK DISCOVERING STATISTICS USING R,3.4530000000000003,2.97,3.53,3.91,4.11,3.9,3.46,2.44,2.93,3.68,3.6,3.4537
EBK DISCOVERING THE CULTURE OF CHILDHOO,3.3333333333333335,4.0,3.6666666666666665,4.333333333333333,3.0,3.6666666666666665,3.6666666666666665,1.6666666666666667,3.3333333333333335,3.3333333333333335,2.6666666666666665,3.3333333333333335
EBK DISCOVERY OF SOCIETY,3.3230769230769233,3.019230769230769,3.0961538461538463,4.019230769230769,3.923076923076923,3.6923076923076925,3.269230769230769,2.576923076923077,2.826923076923077,3.5384615384615383,3.269230769230769,3.3240384615384615
EBK DISCRETE MATH+ITS APPLICATIONS,3.3915068493150686,3.021917808219178,3.5123287671232877,4.06027397260274,3.96986301369863,3.712328767123288,3.4,2.526027397260274,2.83013698630137,3.4684931506849317,3.4136986301369863,3.390657534246575
EBK DISCRETE MATHEMATICS W/APPL.,3.4466321243523317,3.2176165803108807,3.4559585492227978,4.119170984455959,4.041450777202073,3.7409326424870466,3.5077720207253886,2.5751295336787563,2.844559585492228,3.466321243523316,3.4974093264248705,3.4455440414507774
EBK DISEASE+MEDICINE IN WORLD HISTORY,3.2347826086956526,3.3043478260869565,3.260869565217391,3.652173913043478,3.9130434782608696,3.652173913043478,2.739130434782609,2.4782608695652173,2.869565217391304,3.217391304347826,3.260869565217391,3.2343478260869567
EBK DISFIGURED,2.8,2.0,2.0,3.0,4.0,5.0,3.0,3.0,1.0,2.0,3.0,2.8
EBK DISGRACED,3.45,4.5,3.5,4.0,4.5,2.0,3.5,2.0,4.0,3.5,3.0,3.45
EBK DISINTEGRATION,3.45,4.0,2.0,5.0,5.0,4.0,3.5,4.0,1.5,2.5,3.0,3.45
EBK DISORDERS OF CHILDHOOD,3.633333333333333,2.6666666666666665,3.6666666666666665,5.0,4.333333333333333,4.666666666666667,2.6666666666666665,4.666666666666667,2.3333333333333335,3.3333333333333335,3.0,3.633333333333333
EBK DISPOSABLE PEOPLE,3.5,4.0,2.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,5.0,3.5
EBK DISPOSSESSED,3.325,3.25,4.5,3.75,3.75,2.75,4.0,1.75,2.25,3.5,3.75,3.32
EBK DISPOSSESSED LIVES,4.0,3.0,3.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0
EBK DISPOSSESSING WILDERNESS,3.2,2.0,5.0,5.0,2.0,2.0,5.0,1.0,2.0,4.0,4.0,3.2
EBK DISRUPTIVE CHRISTIAN ETHICS,3.3333333333333335,2.3333333333333335,3.0,3.0,4.333333333333333,4.333333333333333,3.6666666666666665,3.6666666666666665,3.0,2.6666666666666665,3.3333333333333335,3.33
EBK DISSECTION OF VERTEBRATES LAB.MAN.,3.45,4.5,4.5,3.5,4.5,3.0,4.0,1.5,2.5,4.0,2.5,3.45
EBK DISTANT MARVELS,3.3549999999999995,3.15,3.35,4.2,4.15,3.9,3.55,2.2,2.4,3.45,3.2,3.354
EBK DISTANT PROXIMITIES:DYNAMICS BEYOND,3.3666666666666667,3.0,2.6666666666666665,4.333333333333333,4.333333333333333,4.0,3.0,1.3333333333333333,3.3333333333333335,3.3333333333333335,4.333333333333333,3.3699999999999997
EBK DISTRIBUTED SYSTEMS:CONCEPTS+DESIGN,3.2,1.0,2.0,5.0,4.0,3.0,4.0,1.0,5.0,4.0,3.0,3.2
EBK DISTRIBUTION SYSTEM MODELING+ANAL..,3.06,2.6,2.8,3.4,3.4,3.0,3.4,2.6,2.2,4.2,3.0,3.06
EBK DIVERSITY AND SOCIETY,3.283333333333333,2.3333333333333335,3.5833333333333335,3.8333333333333335,3.8333333333333335,4.083333333333333,3.9166666666666665,2.1666666666666665,2.0833333333333335,3.4166666666666665,3.5833333333333335,3.28
EBK DIVERSITY CONSCIOUSNESS,3.216666666666667,2.8333333333333335,3.5,4.333333333333333,4.333333333333333,3.3333333333333335,3.3333333333333335,1.8333333333333333,1.8333333333333333,2.8333333333333335,4.0,3.22
EBK DIVERSITY IN DESIGN,3.35,3.5,3.0,3.8333333333333335,4.333333333333333,3.6666666666666665,3.5,2.1666666666666665,3.5,3.3333333333333335,2.6666666666666665,3.35
EBK DIVERSITY IN ORGANIZATIONS,3.5,1.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.5
EBK DIVERSITY IN THE WORKFORCE,3.511111111111111,2.8333333333333335,3.6666666666666665,4.0,4.166666666666667,4.333333333333333,3.2777777777777777,2.3333333333333335,2.9444444444444446,4.0,3.5555555555555554,3.5116666666666667
EBK DIVERSITY OF FISHES,3.257142857142857,2.857142857142857,3.7142857142857144,4.0,4.285714285714286,3.0,3.0,2.4285714285714284,2.2857142857142856,3.7142857142857144,3.2857142857142856,3.257142857142857
EBK DIVERSITY STYLE GUIDE,3.4428571428571426,3.2857142857142856,3.0952380952380953,3.857142857142857,3.9523809523809526,3.9047619047619047,3.4761904761904763,3.2857142857142856,2.6666666666666665,3.3333333333333335,3.5714285714285716,3.44
EBK DIVERSITY+PUBLIC ADMINISTRATION,3.41875,3.3125,3.4375,4.0,4.0,4.0625,3.625,2.6875,2.1875,3.875,3.0,3.419375
"EBK DIVERSITY+SOCIETY:RACE,ETHNIC...(LO",3.4666666666666663,3.0476190476190474,3.2857142857142856,3.9523809523809526,4.523809523809524,3.9523809523809526,3.5238095238095237,2.4285714285714284,2.6666666666666665,3.6666666666666665,3.619047619047619,3.465238095238095
EBK DIVIDED MIND OF BLACK CHURCH,4.033333333333333,3.6666666666666665,3.6666666666666665,4.333333333333333,4.666666666666667,3.6666666666666665,4.666666666666667,4.333333333333333,3.6666666666666665,4.0,3.6666666666666665,4.03
EBK DIVIDED STATES OF AMERICA,3.6,2.3333333333333335,4.0,5.0,4.666666666666667,3.6666666666666665,4.0,2.6666666666666665,3.0,2.6666666666666665,4.0,3.6
EBK DIVIDED WE GOVERN,3.6,1.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,3.6
EBK DIVINE COMEDY,3.4,2.0,3.5,4.0,5.0,4.0,3.0,3.0,3.5,2.5,3.5,3.4
EBK DIVINE CONSPIRACY,3.8499999999999996,3.0,4.0,4.0,5.0,4.5,4.5,3.5,3.5,3.5,3.0,3.85
EBK DIVINE VARIATIONS,3.5,3.0,3.8333333333333335,3.6666666666666665,4.833333333333333,4.0,2.8333333333333335,2.3333333333333335,3.1666666666666665,3.1666666666666665,4.166666666666667,3.5
EBK DIVINE WIND:HIST.+SCIENCE OF HURRIC,3.3000000000000003,3.3823529411764706,3.323529411764706,4.294117647058823,3.764705882352941,3.5294117647058822,3.3823529411764706,2.411764705882353,3.0,3.0588235294117645,2.8529411764705883,3.302941176470588
EBK DIVING BELL+THE BUTTERFLY,4.3,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,4.3
EBK DK GUIDE TO PUBLIC SPEAKING,3.4909090909090907,3.6363636363636362,3.4545454545454546,3.1818181818181817,3.727272727272727,3.5454545454545454,3.1818181818181817,3.3636363636363638,3.272727272727273,3.8181818181818183,3.727272727272727,3.4936363636363637
EBK DK GUIDE TO PUBLIC SPEAKING (PEARSO,2.2,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.2
EBK DNP PROJECT WORKBOOK,3.3344827586206898,3.1379310344827585,3.1724137931034484,4.241379310344827,3.9310344827586206,3.7586206896551726,3.689655172413793,2.0689655172413794,2.6551724137931036,3.310344827586207,3.3793103448275863,3.3317241379310345
EBK DNP ROLE DEV.F/DOCTORAL ADV...,3.38,3.1,3.8,4.2,4.6,3.7,3.9,1.7,2.8,2.9,3.1,3.379
EBK DO ANDROIDS DREAM OF...,3.3600000000000003,3.2,2.8,3.6,3.6,3.6,4.0,2.8,2.8,4.4,2.8,3.3579999999999997
EBK DO GUNS MAKE US FREE?,3.9,2.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,2.0,5.0,3.9
EBK DO MORALS MATTER?,3.5,3.3333333333333335,3.0,4.0,4.333333333333333,2.8333333333333335,4.333333333333333,2.6666666666666665,3.5,3.8333333333333335,3.1666666666666665,3.5
EBK DO WHAT YOU ARE,3.365789473684211,3.0,3.289473684210526,4.447368421052632,4.105263157894737,3.8157894736842106,3.4210526315789473,2.210526315789474,2.8157894736842106,3.236842105263158,3.3157894736842106,3.37
EBK DOBE JU/'HOANSI,3.4042424242424247,2.993939393939394,3.418181818181818,4.042424242424242,3.9696969696969697,3.8424242424242423,3.5272727272727273,2.412121212121212,2.9393939393939394,3.4909090909090907,3.4060606060606062,3.405090909090909
EBK DOCTOR OF NURSING PRACT.SCHOLARLY P,3.175,2.4375,3.0,3.875,3.9375,3.375,2.875,2.4375,3.0625,3.625,3.125,3.1750000000000003
EBK DOCTOR OF NURSING PRACT.SCHOLARLY..,3.3833333333333333,3.5,2.5,4.5,4.166666666666667,3.8333333333333335,3.3333333333333335,2.75,2.4166666666666665,3.6666666666666665,3.1666666666666665,3.385
EBK DOCTOR OF NURSING PRACTICE,3.266666666666667,3.6666666666666665,3.6666666666666665,3.6666666666666665,2.6666666666666665,4.333333333333333,4.0,2.0,3.0,2.6666666666666665,3.0,3.266666666666667
EBK DOCTOR OF NURSING PRACTICE...,3.225,2.9,2.95,3.8,4.15,3.6,3.15,2.85,2.25,3.05,3.55,3.225
EBK DOCUMENTATION F/REHAB.:GUIDE TO CLI,3.4506224066390043,3.095435684647303,3.4647302904564317,4.141078838174274,4.066390041493776,3.8423236514522823,3.4854771784232366,2.4481327800829877,2.925311203319502,3.4273858921161824,3.6099585062240664,3.4494605809128633
EBK DOCUMENTATION F/REHAB.:GUIDE TO...,3.5309090909090908,3.1636363636363636,3.709090909090909,3.9454545454545453,4.109090909090909,3.672727272727273,3.581818181818182,3.309090909090909,2.8363636363636364,3.4363636363636365,3.5454545454545454,3.5289090909090906
EBK DOCUMENTATION MAN.F/OCCUP.THERAPY,3.291891891891892,2.7567567567567566,3.4594594594594597,3.810810810810811,4.1891891891891895,3.6216216216216215,3.108108108108108,2.2972972972972974,2.72972972972973,3.5405405405405403,3.4054054054054053,3.291891891891892
EBK DOCUMENTING OCCUPATIONAL THERAPY PR,3.0545454545454547,2.4545454545454546,2.8181818181818183,4.0,3.8181818181818183,3.6363636363636362,3.0,2.6363636363636362,2.8181818181818183,2.727272727272727,2.6363636363636362,3.05
EBK DOCUMENTING OCCUPATIONAL THERAPY...,3.082142857142857,2.7857142857142856,3.2738095238095237,3.5357142857142856,3.8095238095238093,3.357142857142857,3.261904761904762,2.4761904761904763,2.3214285714285716,3.0238095238095237,2.9761904761904763,3.081428571428571
EBK DOCUMENTS OF THE CHRISTIAN CHURCH,3.3950000000000005,3.55,3.0,4.2,4.55,3.75,3.55,2.15,2.55,3.2,3.45,3.3965000000000005
EBK DOING A LITERATURE REVIEW,3.233333333333333,3.3333333333333335,3.6666666666666665,4.0,4.166666666666667,3.6666666666666665,2.3333333333333335,2.5,2.0,3.8333333333333335,2.8333333333333335,3.231666666666667
