College,Year,Semester,Department,Format,Total_Spend,Book_Count
eku,23,A,205,Physical,0.0,183
eku,23,A,210,Physical,11334.46,54
eku,23,A,215,Digital,0.0,35
eku,23,A,215,Physical,239.94,11
eku,23,A,220,Digital,0.0,70
eku,23,A,220,Physical,2711.79,46
eku,23,A,225,Digital,0.0,339
eku,23,A,225,Physical,6935.05,283
eku,23,A,230,Digital,0.0,116
eku,23,A,230,Physical,6436.4497,119
eku,23,A,238,Digital,4955.75,163
eku,23,A,238,Physical,0.0,47
eku,23,A,241,Digital,7256.75,233
eku,23,A,241,Physical,4323.2,88
eku,23,A,242,Digital,0.0,292
eku,23,A,242,Physical,1428.6,206
eku,23,A,245,Physical,222.0,3
eku,23,A,255,Physical,9641.28,96
eku,23,A,265,Digital,0.0,7
eku,23,A,270,Physical,414.63,3
eku,23,A,280,Digital,1439.84,76
eku,23,A,280,Physical,44508.36,246
eku,23,A,295,Digital,4512.15,392
eku,23,A,295,Physical,5579.28,86
eku,23,A,305,Digital,7455.0,258
eku,23,A,310,Physical,2360.0,59
eku,23,A,33,Physical,119.94,6
eku,23,A,330,Digital,1863.75,206
eku,23,A,330,Physical,672.0,28
eku,23,A,335,Digital,0.0,66
eku,23,A,335,Physical,3986.8398,111
eku,23,A,336,Digital,0.0,485
eku,23,A,336,Physical,12761.18,123
eku,23,A,35,Digital,9147.95,109
eku,23,A,35,Physical,1003.0,63
eku,23,A,352,Digital,1799.7999,20
eku,23,A,360,Physical,4835.13,45
eku,23,A,364,Digital,0.0,63
eku,23,A,364,Physical,0.0,63
eku,23,A,368,Digital,0.0,21
eku,23,A,368,Physical,3758.32,19
eku,23,A,38,Digital,0.0,49
eku,23,A,38,Physical,1127.0,49
eku,23,A,400,Digital,0.0,81
eku,23,A,400,Physical,8800.8,57
eku,23,A,415,Digital,0.0,156
eku,23,A,415,Physical,0.0,83
eku,23,A,423,Digital,0.0,118
eku,23,A,430,Digital,6525.0,285
eku,23,A,430,Physical,8911.07,143
eku,23,A,440,Physical,8251.32,152
eku,23,A,447,Digital,496.93,7
eku,23,A,447,Physical,7161.48,108
eku,23,A,45,Digital,0.0,190
eku,23,A,450,Physical,14812.5,158
eku,23,A,452,Physical,2859.0,30
eku,23,A,459,Digital,0.0,86
eku,23,A,467,Digital,0.0,3
eku,23,A,467,Physical,124.990005,3
eku,23,A,470,Physical,2331.02,14
eku,23,A,475,Digital,0.0,1767
eku,23,A,475,Physical,15371.439,1563
eku,23,A,484,Digital,17581.85,418
eku,23,A,484,Physical,6271.32,123
eku,23,A,490,Digital,0.0,888
eku,23,A,490,Physical,0.0,923
eku,23,A,5,Digital,0.0,43
eku,23,A,5,Physical,849.76,54
eku,23,A,50,Digital,1136.2,57
eku,23,A,50,Physical,1256.31,22
eku,23,A,505,Digital,1128.4,372
eku,23,A,510,Physical,11647.78,218
eku,23,A,520,Digital,3960.0,108
eku,23,A,520,Physical,3344.0,52
eku,23,A,530,Digital,1076.92,476
eku,23,A,530,Physical,7765.94,267
eku,23,A,535,Digital,7391.2803,2076
eku,23,A,535,Physical,44771.902,1127
eku,23,A,540,Digital,0.0,5
eku,23,A,550,Digital,1196.0,52
eku,23,A,550,Physical,868.62,10
eku,23,A,555,Digital,2850.0,134
eku,23,A,557,Digital,0.0,24
eku,23,A,557,Physical,1337.04,24
eku,23,A,570,Digital,0.0,419
eku,23,A,570,Physical,8703.19,160
eku,23,A,575,Digital,0.0,6
eku,23,A,575,Physical,2103.83,47
eku,23,A,580,Digital,0.0,31
eku,23,A,580,Physical,15894.15,230
eku,23,A,587,Digital,0.0,568
eku,23,A,587,Physical,3890.68,465
eku,23,A,590,Physical,26972.201,283
eku,23,A,595,Digital,0.0,922
eku,23,A,595,Physical,45654.3,630
eku,23,A,60,Digital,1161.66,19
eku,23,A,60,Physical,203.49,19
eku,23,A,623,Digital,0.0,42
eku,23,A,623,Physical,854.7,36
eku,23,A,626,Digital,0.0,93
eku,23,A,626,Physical,2599.35,93
eku,23,A,627,Physical,6634.44,54
eku,23,A,67,Digital,0.0,33
eku,23,A,67,Physical,0.0,12
eku,23,A,70,Digital,0.0,18
eku,23,A,70,Physical,5202.81,71
eku,23,A,80,Digital,3088.41,72
eku,23,A,80,Physical,52557.28,634
eku,23,A,88,Digital,19435.32,222
eku,23,A,88,Physical,64991.3,710
eku,23,A,91,Physical,1714.3201,24
eku,23,A,92,Physical,1441.4,20
eku,23,A,95,Digital,8697.5,124
eku,23,A,95,Physical,2742.9,30
eku,23,F,100,Digital,13744.05,644
eku,23,F,100,Physical,252428.02,3785
eku,23,F,102,Physical,6047.5796,99
eku,23,F,110,Digital,0.0,71
eku,23,F,110,Physical,2751.24,44
eku,23,F,12,Digital,0.0,64
eku,23,F,12,Physical,5268.4,49
eku,23,F,122,Digital,3839.52,197
eku,23,F,122,Physical,128019.35,1847
eku,23,F,13,Digital,0.0,10
eku,23,F,13,Physical,419.86,8
eku,23,F,135,Digital,846.01,322
eku,23,F,135,Physical,36119.78,262
eku,23,F,14,Digital,0.0,462
eku,23,F,14,Physical,19165.56,212
eku,23,F,140,Digital,0.0,200
eku,23,F,140,Physical,2915.4602,92
eku,23,F,145,Digital,2957.58,829
eku,23,F,145,Physical,7200.85,467
eku,23,F,146,Digital,0.0,234
eku,23,F,146,Physical,5769.6,226
eku,23,F,148,Digital,0.0,69
eku,23,F,148,Physical,1380.0,69
eku,23,F,15,Physical,575.6,8
eku,23,F,150,Digital,6296.17,2262
eku,23,F,150,Physical,152925.7,1586
eku,23,F,160,Digital,2079.0,887
eku,23,F,160,Physical,67994.06,527
eku,23,F,162,Digital,0.0,645
eku,23,F,162,Physical,37523.03,375
eku,23,F,170,Digital,752.85004,369
eku,23,F,170,Physical,15809.57,343
eku,23,F,175,Digital,35414.83,495
eku,23,F,175,Physical,33227.43,183
eku,23,F,176,Digital,0.0,802
eku,23,F,176,Physical,17738.64,456
eku,23,F,180,Digital,0.0,712
eku,23,F,180,Physical,19609.27,346
eku,23,F,181,Digital,0.0,57
eku,23,F,181,Physical,2374.05,76
eku,23,F,182,Physical,146.28,212
eku,23,F,183,Digital,1540.0,203
eku,23,F,183,Physical,2695.65,145
eku,23,F,185,Digital,1245.86,14
eku,23,F,190,Digital,4949.4497,440
eku,23,F,190,Physical,3928.65,55
eku,23,F,20,Digital,0.0,566
eku,23,F,20,Physical,61297.453,489
eku,23,F,200,Digital,0.0,261
eku,23,F,200,Physical,18157.57,177
eku,23,F,205,Digital,4613.56,918
eku,23,F,205,Physical,59129.78,830
eku,23,F,210,Digital,26034.63,995
eku,23,F,210,Physical,61125.48,732
eku,23,F,215,Digital,33.66,157
eku,23,F,215,Physical,3801.96,140
eku,23,F,220,Digital,1443.81,185
eku,23,F,220,Physical,6434.65,111
eku,23,F,225,Digital,2203.71,639
eku,23,F,225,Physical,20655.25,516
eku,23,F,230,Digital,1039.74,2053
eku,23,F,230,Physical,158118.34,3626
eku,23,F,237,Digital,0.0,114
eku,23,F,237,Physical,3007.69,167
eku,23,F,238,Digital,5128.81,189
eku,23,F,238,Physical,7441.17,90
eku,23,F,240,Digital,0.0,116
eku,23,F,240,Physical,4499.98,68
eku,23,F,241,Digital,27200.25,2555
eku,23,F,241,Physical,74262.23,1521
eku,23,F,242,Digital,0.0,606
eku,23,F,242,Physical,1642.89,324
eku,23,F,245,Digital,0.0,82
eku,23,F,245,Physical,1637.9501,41
eku,23,F,250,Digital,0.0,7
eku,23,F,250,Physical,258.65,7
eku,23,F,255,Digital,0.0,167
eku,23,F,255,Physical,73950.08,731
eku,23,F,265,Digital,0.0,621
eku,23,F,265,Physical,35272.98,252
eku,23,F,270,Physical,6210.12,42
eku,23,F,280,Digital,0.0,1300
eku,23,F,280,Physical,311868.16,1502
eku,23,F,285,Physical,6566.42,68
eku,23,F,295,Digital,5609.6997,1253
eku,23,F,295,Physical,36308.91,504
eku,23,F,300,Digital,0.0,123
eku,23,F,300,Physical,10583.04,104
eku,23,F,302,Digital,0.0,26
eku,23,F,302,Physical,14975.721,224
eku,23,F,305,Digital,19547.58,991
eku,23,F,305,Physical,58905.71,433
eku,23,F,310,Physical,6751.61,1809
eku,23,F,322,Physical,599.88,12
eku,23,F,324,Digital,1176.0,267
eku,23,F,324,Physical,5813.8003,246
eku,23,F,33,Digital,0.0,280
eku,23,F,33,Physical,23901.35,585
eku,23,F,330,Digital,4606.91,1591
eku,23,F,330,Physical,23394.459,405
eku,23,F,335,Digital,0.0,3324
eku,23,F,335,Physical,138531.17,2363
eku,23,F,336,Digital,5017.32,1299
eku,23,F,336,Physical,42777.19,733
eku,23,F,345,Digital,0.0,1196
eku,23,F,345,Physical,30195.76,1728
eku,23,F,35,Digital,7044.0996,970
eku,23,F,35,Physical,23084.45,482
eku,23,F,352,Digital,18076.98,223
eku,23,F,352,Physical,23651.5,198
eku,23,F,355,Physical,14003.69,861
eku,23,F,357,Digital,11695.689,131
eku,23,F,360,Physical,10688.101,345
eku,23,F,364,Digital,0.0,184
eku,23,F,364,Physical,275.8,131
eku,23,F,368,Digital,1649.7001,318
eku,23,F,368,Physical,47634.812,279
eku,23,F,38,Digital,0.0,239
eku,23,F,38,Physical,14172.43,609
eku,23,F,380,Physical,3337.9202,57
eku,23,F,390,Physical,9782.85,154
eku,23,F,395,Physical,176.64,256
eku,23,F,400,Digital,9949.42,562
eku,23,F,400,Physical,56044.16,285
eku,23,F,412,Digital,0.0,9
eku,23,F,412,Physical,811.19995,3
eku,23,F,415,Digital,0.0,688
eku,23,F,415,Physical,30777.299,1583
eku,23,F,423,Digital,0.0,334
eku,23,F,43,Digital,5899.4097,111
eku,23,F,430,Digital,0.0,808
eku,23,F,430,Physical,251617.42,2211
eku,23,F,432,Digital,4430.25,110
eku,23,F,432,Physical,17677.16,275
eku,23,F,434,Digital,0.0,93
eku,23,F,434,Physical,7375.6797,44
eku,23,F,440,Digital,6050.7803,482
eku,23,F,440,Physical,67885.74,710
eku,23,F,447,Digital,5500.24,392
eku,23,F,447,Physical,46588.14,557
eku,23,F,45,Physical,138858.3,810
eku,23,F,450,Digital,7571.46,259
eku,23,F,450,Physical,48978.21,605
eku,23,F,452,Digital,1148.63,51
eku,23,F,452,Physical,1155.99,142
eku,23,F,458,Digital,0.0,108
eku,23,F,458,Physical,1127.76,36
eku,23,F,459,Digital,0.0,2160
eku,23,F,459,Physical,7200.0,138
eku,23,F,460,Digital,0.0,273
eku,23,F,460,Physical,75615.44,863
eku,23,F,467,Digital,0.0,20
eku,23,F,467,Physical,9158.07,132
eku,23,F,470,Digital,1691.33,59
eku,23,F,470,Physical,91052.36,566
eku,23,F,475,Digital,4566.75,6544
eku,23,F,475,Physical,304268.1,4626
eku,23,F,477,Physical,2496.39,19
eku,23,F,484,Digital,26374.45,1148
eku,23,F,484,Physical,15097.1,319
eku,23,F,485,Digital,0.0,72
eku,23,F,485,Physical,7275.6,36
eku,23,F,490,Digital,514.35,2420
eku,23,F,490,Physical,87459.83,2464
eku,23,F,5,Digital,17512.76,299
eku,23,F,5,Physical,43340.04,419
eku,23,F,50,Digital,1913.6,159
eku,23,F,50,Physical,39204.78,696
eku,23,F,505,Digital,3901.2002,2753
eku,23,F,505,Physical,60169.29,1610
eku,23,F,510,Digital,32007.5,599
eku,23,F,510,Physical,32911.28,925
eku,23,F,520,Digital,10413.0,981
eku,23,F,520,Physical,46384.39,347
eku,23,F,530,Digital,109391.3,4309
eku,23,F,530,Physical,50977.47,792
eku,23,F,535,Digital,16063.02,3517
eku,23,F,535,Physical,416553.62,7680
eku,23,F,540,Digital,2955.0,103
eku,23,F,540,Physical,13192.01,90
eku,23,F,55,Physical,248.4,360
eku,23,F,550,Digital,858.0,749
eku,23,F,550,Physical,31422.9,374
eku,23,F,555,Digital,14396.0,714
eku,23,F,555,Physical,12347.95,118
eku,23,F,557,Digital,0.0,167
eku,23,F,557,Physical,28128.459,341
eku,23,F,567,Physical,569.25,825
eku,23,F,570,Digital,0.0,1886
eku,23,F,570,Physical,41597.47,493
eku,23,F,571,Digital,1000.0,5
eku,23,F,575,Digital,3869.46,957
eku,23,F,575,Physical,19113.4,622
eku,23,F,580,Digital,0.0,236
eku,23,F,580,Physical,108153.27,1225
eku,23,F,587,Digital,7236.0,541
eku,23,F,587,Physical,10584.2,328
eku,23,F,590,Digital,0.0,293
eku,23,F,590,Physical,52169.94,475
eku,23,F,595,Digital,25329.35,1961
eku,23,F,595,Physical,93367.04,1490
eku,23,F,60,Digital,9476.7,155
eku,23,F,60,Physical,6510.03,252
eku,23,F,600,Digital,0.0,28
eku,23,F,600,Physical,18865.98,93
eku,23,F,626,Digital,3015.0,775
eku,23,F,626,Physical,21601.451,773
eku,23,F,627,Digital,156.0,1298
eku,23,F,627,Physical,38025.38,387
eku,23,F,67,Digital,0.0,78
eku,23,F,67,Physical,270.69,54
eku,23,F,70,Digital,0.0,462
eku,23,F,70,Physical,87738.84,952
eku,23,F,75,Digital,0.0,259
eku,23,F,75,Physical,61805.14,1008
eku,23,F,80,Digital,8189.1396,1860
eku,23,F,80,Physical,483420.38,6121
eku,23,F,88,Digital,256489.77,8274
eku,23,F,88,Physical,586685.44,5935
eku,23,F,91,Physical,48500.97,679
eku,23,F,92,Physical,9394.57,112
eku,23,F,95,Digital,41794.08,1347
eku,23,F,95,Physical,72098.32,1387
eku,23,W,100,Digital,16096.25,487
eku,23,W,100,Physical,177937.64,2992
eku,23,W,102,Physical,2382.38,39
eku,23,W,110,Digital,3848.5,63
eku,23,W,110,Physical,6834.14,59
eku,23,W,12,Digital,0.0,10
eku,23,W,12,Physical,1908.58,22
eku,23,W,122,Digital,13383.86,1223
eku,23,W,122,Physical,136497.72,2800
eku,23,W,135,Digital,1153.65,216
eku,23,W,135,Physical,28198.44,182
eku,23,W,14,Digital,0.0,297
eku,23,W,14,Physical,17084.48,173
eku,23,W,140,Digital,4479.44,631
eku,23,W,140,Physical,19298.49,179
eku,23,W,145,Digital,0.0,690
eku,23,W,145,Physical,415.96,494
eku,23,W,146,Digital,0.0,176
eku,23,W,146,Physical,0.0,53
eku,23,W,148,Digital,0.0,35
eku,23,W,148,Physical,700.0,35
eku,23,W,15,Digital,392.0,63
eku,23,W,15,Physical,1728.23,84
eku,23,W,150,Digital,2951.91,1802
eku,23,W,150,Physical,100194.56,1265
eku,23,W,160,Digital,85.99,890
eku,23,W,160,Physical,51885.47,411
eku,23,W,162,Digital,0.0,223
eku,23,W,162,Physical,55271.12,486
eku,23,W,170,Digital,0.0,234
eku,23,W,170,Physical,2142.9,114
eku,23,W,175,Digital,3258.75,393
eku,23,W,175,Physical,40906.938,177
eku,23,W,176,Digital,0.0,406
eku,23,W,176,Physical,7445.68,232
eku,23,W,180,Digital,0.0,753
eku,23,W,180,Physical,62808.7,675
eku,23,W,181,Digital,0.0,60
eku,23,W,181,Physical,0.0,76
eku,23,W,183,Digital,0.0,122
eku,23,W,183,Physical,0.0,109
eku,23,W,184,Physical,1739.11,61
eku,23,W,185,Digital,1423.84,16
eku,23,W,185,Physical,1364.7899,21
eku,23,W,190,Digital,1799.7999,257
eku,23,W,190,Physical,2247.6,99
eku,23,W,20,Digital,127.92,198
eku,23,W,20,Physical,11288.14,131
eku,23,W,200,Digital,0.0,102
eku,23,W,200,Physical,8460.899,211
eku,23,W,205,Digital,5669.3696,1073
eku,23,W,205,Physical,43583.18,782
eku,23,W,210,Digital,23355.85,576
eku,23,W,210,Physical,42949.703,606
eku,23,W,215,Digital,0.0,186
eku,23,W,215,Physical,2784.26,118
eku,23,W,225,Digital,2694.2302,855
eku,23,W,225,Physical,12174.4,397
eku,23,W,230,Digital,759.81006,1918
eku,23,W,230,Physical,160632.3,3621
eku,23,W,237,Digital,0.0,51
eku,23,W,237,Physical,0.0,119
eku,23,W,238,Digital,5202.69,185
eku,23,W,238,Physical,2028.0,54
eku,23,W,240,Digital,0.0,2
eku,23,W,240,Physical,0.0,3
eku,23,W,241,Digital,11093.75,1136
eku,23,W,241,Physical,55708.65,977
eku,23,W,242,Digital,0.0,393
eku,23,W,242,Physical,857.16003,243
eku,23,W,250,Digital,0.0,106
eku,23,W,250,Physical,2118.03,52
eku,23,W,255,Digital,0.0,111
eku,23,W,255,Physical,49969.68,403
eku,23,W,262,Digital,0.0,36
eku,23,W,262,Physical,1700.28,36
eku,23,W,265,Digital,0.0,1075
eku,23,W,265,Physical,34469.89,398
eku,23,W,270,Physical,8428.0205,57
eku,23,W,280,Digital,1619.82,720
eku,23,W,280,Physical,305530.84,1321
eku,23,W,285,Digital,0.0,99
eku,23,W,285,Physical,19119.871,198
eku,23,W,295,Digital,0.0,542
eku,23,W,295,Physical,32096.75,408
eku,23,W,300,Digital,0.0,321
eku,23,W,300,Physical,1272.4501,107
eku,23,W,305,Digital,9052.5,528
eku,23,W,305,Physical,9878.04,236
eku,23,W,310,Physical,13055.14,448
eku,23,W,324,Digital,1680.0,120
eku,23,W,324,Physical,1860.0,30
eku,23,W,33,Digital,0.0,395
eku,23,W,33,Physical,20966.53,615
eku,23,W,330,Digital,0.0,1206
eku,23,W,330,Physical,35198.82,402
eku,23,W,335,Digital,0.0,1781
eku,23,W,335,Physical,76847.65,1691
eku,23,W,336,Digital,4181.0996,2771
eku,23,W,336,Physical,80499.25,992
eku,23,W,345,Digital,0.0,472
eku,23,W,345,Physical,20985.18,483
eku,23,W,35,Digital,0.0,359
eku,23,W,35,Physical,33976.188,477
eku,23,W,352,Digital,10998.35,153
eku,23,W,352,Physical,26262.58,195
eku,23,W,355,Physical,887.2,40
eku,23,W,357,Digital,0.0,60
eku,23,W,357,Physical,1199.4,60
eku,23,W,364,Digital,0.0,116
eku,23,W,364,Physical,0.0,93
eku,23,W,368,Digital,0.0,124
eku,23,W,368,Physical,36519.31,198
eku,23,W,38,Digital,0.0,138
eku,23,W,38,Physical,11172.04,520
eku,23,W,380,Digital,0.0,64
eku,23,W,380,Physical,4786.47,129
eku,23,W,390,Physical,9528.75,150
eku,23,W,395,Physical,820.66003,37
eku,23,W,400,Digital,4538.4897,714
eku,23,W,400,Physical,61372.06,327
eku,23,W,412,Digital,0.0,12
eku,23,W,412,Physical,1081.6,4
eku,23,W,415,Digital,0.0,569
eku,23,W,415,Physical,18316.23,803
eku,23,W,423,Digital,1193.88,384
eku,23,W,423,Physical,1738.7999,12
eku,23,W,43,Digital,4099.59,82
eku,23,W,43,Physical,459.0,20
eku,23,W,430,Digital,52650.0,2152
eku,23,W,430,Physical,103081.15,1055
eku,23,W,432,Digital,1240.4701,107
eku,23,W,432,Physical,3621.15,79
eku,23,W,440,Digital,0.0,499
eku,23,W,440,Physical,57290.85,440
eku,23,W,447,Digital,2680.2,304
eku,23,W,447,Physical,24513.27,298
eku,23,W,45,Digital,0.0,574
eku,23,W,450,Digital,7489.4297,425
eku,23,W,450,Physical,58004.92,686
eku,23,W,452,Digital,0.0,97
eku,23,W,452,Physical,0.0,57
eku,23,W,457,Digital,0.0,21
eku,23,W,457,Physical,419.79,21
eku,23,W,458,Physical,869.25,30
eku,23,W,459,Digital,0.0,1532
eku,23,W,459,Physical,11353.76,219
eku,23,W,460,Digital,0.0,224
eku,23,W,460,Physical,50039.88,559
eku,23,W,467,Digital,447.86,81
eku,23,W,467,Physical,7940.7,106
eku,23,W,470,Digital,3537.5298,1133
eku,23,W,470,Physical,84232.63,538
eku,23,W,475,Digital,21182.77,8434
eku,23,W,475,Physical,218777.66,5411
eku,23,W,484,Digital,40876.8,1462
eku,23,W,484,Physical,38093.348,427
eku,23,W,485,Physical,495.52002,16
eku,23,W,490,Digital,14792.6,2307
eku,23,W,490,Physical,88297.52,1829
eku,23,W,5,Digital,11579.16,402
eku,23,W,5,Physical,27961.14,261
eku,23,W,50,Digital,1495.0,163
eku,23,W,50,Physical,44909.312,758
eku,23,W,505,Digital,0.0,760
eku,23,W,505,Physical,45372.13,667
eku,23,W,510,Digital,13865.0,419
eku,23,W,510,Physical,50460.332,1234
eku,23,W,520,Digital,7406.7803,1320
eku,23,W,520,Physical,33924.8,343
eku,23,W,530,Digital,7178.0,1327
eku,23,W,530,Physical,39472.02,727
eku,23,W,535,Digital,20136.04,5608
eku,23,W,535,Physical,306338.38,5724
eku,23,W,540,Digital,3588.0,166
eku,23,W,540,Physical,9986.11,74
eku,23,W,55,Physical,820.66003,37
eku,23,W,550,Digital,1394.0,424
eku,23,W,550,Physical,13275.44,187
eku,23,W,555,Digital,18582.0,978
eku,23,W,555,Physical,7301.1104,82
eku,23,W,557,Digital,0.0,140
eku,23,W,557,Physical,22271.22,280
eku,23,W,567,Physical,1574.78,71
eku,23,W,570,Digital,877.5,1133
eku,23,W,570,Physical,20517.98,369
eku,23,W,571,Digital,1993.8099,70
eku,23,W,571,Physical,0.0,4
eku,23,W,575,Digital,3695.64,892
eku,23,W,575,Physical,36745.68,805
eku,23,W,580,Digital,0.0,57
eku,23,W,580,Physical,66971.54,736
eku,23,W,587,Digital,0.0,1118
eku,23,W,587,Physical,341.84998,391
eku,23,W,590,Digital,0.0,450
eku,23,W,590,Physical,52393.242,518
eku,23,W,595,Digital,2609.71,2206
eku,23,W,595,Physical,126344.69,1659
eku,23,W,60,Digital,7581.36,180
eku,23,W,60,Physical,2768.8198,180
eku,23,W,600,Digital,0.0,28
eku,23,W,600,Physical,16431.66,84
eku,23,W,605,Physical,198.28,2
eku,23,W,623,Physical,182.84,8
eku,23,W,626,Digital,0.0,481
eku,23,W,626,Physical,13443.95,499
eku,23,W,627,Digital,0.0,36
eku,23,W,627,Physical,57788.53,545
eku,23,W,67,Digital,0.0,183
eku,23,W,67,Physical,0.0,115
eku,23,W,70,Digital,0.0,424
eku,23,W,70,Physical,53744.31,668
eku,23,W,75,Digital,0.0,306
eku,23,W,75,Physical,45255.79,779
eku,23,W,80,Digital,6200.6997,2216
eku,23,W,80,Physical,423880.62,5866
eku,23,W,88,Digital,197159.62,4261
eku,23,W,88,Physical,263924.8,3634
eku,23,W,91,Physical,45072.332,631
eku,23,W,92,Digital,0.0,4
eku,23,W,92,Physical,2485.32,28
eku,23,W,95,Digital,44686.07,1140
eku,23,W,95,Physical,35638.16,573
eku,24,A,100,Digital,0.0,25
eku,24,A,100,Physical,14357.141,369
eku,24,A,122,Digital,0.0,40
eku,24,A,122,Physical,20248.09,625
eku,24,A,14,Digital,0.0,2
eku,24,A,14,Physical,0.0,5
eku,24,A,140,Digital,0.0,58
eku,24,A,145,Digital,9114.529,330
eku,24,A,145,Physical,3564.08,76
eku,24,A,146,Digital,0.0,92
eku,24,A,146,Physical,0.0,72
eku,24,A,150,Digital,0.0,86
eku,24,A,150,Physical,877.80005,24
eku,24,A,160,Digital,2370.0,70
eku,24,A,162,Digital,3849.67,220
eku,24,A,162,Physical,10645.899,181
eku,24,A,170,Digital,741.0,82
eku,24,A,170,Physical,4526.59,95
eku,24,A,175,Digital,0.0,17
eku,24,A,175,Physical,18681.059,276
eku,24,A,176,Digital,0.0,180
eku,24,A,176,Physical,5805.0,180
eku,24,A,180,Digital,0.0,57
eku,24,A,180,Physical,1934.4199,35
eku,24,A,181,Digital,0.0,63
eku,24,A,181,Physical,287.92,20
eku,24,A,20,Physical,644.0,14
eku,24,A,205,Digital,0.0,175
eku,24,A,205,Physical,0.0,174
eku,24,A,210,Digital,0.0,165
eku,24,A,210,Physical,9190.07,50
eku,24,A,215,Digital,0.0,200
eku,24,A,215,Physical,3901.0,97
eku,24,A,220,Digital,0.0,29
eku,24,A,220,Physical,1571.46,22
eku,24,A,225,Digital,364.32,353
eku,24,A,225,Physical,25734.0,440
eku,24,A,230,Digital,0.0,20
eku,24,A,230,Physical,3850.01,109
eku,24,A,237,Digital,0.0,39
eku,24,A,237,Physical,862.0,39
eku,24,A,238,Digital,3284.8398,31
eku,24,A,238,Physical,1142.88,16
eku,24,A,241,Digital,6302.0,145
eku,24,A,241,Physical,2252.0,104
eku,24,A,242,Digital,0.0,144
eku,24,A,242,Physical,1714.3201,24
eku,24,A,245,Digital,35.04,2
eku,24,A,255,Physical,11715.82,153
eku,24,A,265,Digital,0.0,10
eku,24,A,270,Physical,6332.8203,52
eku,24,A,280,Digital,3087.48,112
eku,24,A,280,Physical,35637.547,173
eku,24,A,295,Digital,5487.75,287
eku,24,A,295,Physical,9178.2295,208
eku,24,A,305,Physical,9553.801,88
eku,24,A,310,Physical,1840.0,46
eku,24,A,33,Digital,0.0,34
eku,24,A,33,Physical,3982.33,105
eku,24,A,330,Digital,2573.75,77
eku,24,A,330,Physical,288.0,41
eku,24,A,335,Digital,0.0,159
eku,24,A,335,Physical,3635.0598,115
eku,24,A,336,Digital,0.0,102
eku,24,A,336,Physical,1955.0,23
eku,24,A,35,Digital,9330.74,108
eku,24,A,35,Physical,1292.0,76
eku,24,A,352,Digital,1529.83,17
eku,24,A,360,Digital,4199.58,84
eku,24,A,364,Digital,1143.78,51
eku,24,A,368,Digital,7714.3696,79
eku,24,A,38,Digital,0.0,56
eku,24,A,38,Physical,1288.0,56
eku,24,A,400,Digital,4793.4297,57
eku,24,A,400,Physical,1300.0,26
eku,24,A,415,Digital,0.0,43
eku,24,A,415,Physical,6214.41,131
eku,24,A,430,Digital,0.0,43
eku,24,A,430,Physical,23877.42,224
eku,24,A,440,Physical,6297.06,116
eku,24,A,447,Digital,709.89996,10
eku,24,A,447,Physical,4364.1997,80
eku,24,A,45,Digital,7244.0396,106
eku,24,A,450,Physical,11011.32,132
eku,24,A,452,Digital,1308.53,69
eku,24,A,452,Physical,0.0,9
eku,24,A,460,Physical,68.97,3
eku,24,A,467,Digital,0.0,18
eku,24,A,467,Physical,209.97,3
eku,24,A,470,Digital,0.0,45
eku,24,A,470,Physical,2545.6501,30
eku,24,A,475,Digital,21340.79,781
eku,24,A,475,Physical,21196.98,323
eku,24,A,484,Digital,9414.7,202
eku,24,A,484,Physical,3919.46,75
eku,24,A,490,Digital,0.0,429
eku,24,A,490,Physical,8571.6,194
eku,24,A,5,Physical,17908.46,230
eku,24,A,50,Digital,1874.75,25
eku,24,A,505,Digital,1410.5,466
eku,24,A,510,Digital,2950.0,98
eku,24,A,510,Physical,9813.37,278
eku,24,A,520,Digital,6055.0,56
eku,24,A,530,Digital,24496.01,452
eku,24,A,530,Physical,13227.18,249
eku,24,A,535,Digital,14887.81,936
eku,24,A,535,Physical,24913.48,705
eku,24,A,540,Digital,0.0,5
eku,24,A,550,Digital,1748.0,19
eku,24,A,555,Digital,0.0,62
eku,24,A,557,Digital,0.0,46
eku,24,A,557,Physical,2825.78,46
eku,24,A,570,Digital,0.0,268
eku,24,A,570,Physical,5652.77,91
eku,24,A,575,Digital,147.0,166
eku,24,A,575,Physical,1570.0,45
eku,24,A,580,Physical,18509.32,234
eku,24,A,587,Digital,776.39,539
eku,24,A,587,Physical,10558.17,322
eku,24,A,590,Digital,5812.2,30
eku,24,A,590,Physical,23035.32,252
eku,24,A,595,Digital,0.0,677
eku,24,A,595,Physical,17543.22,503
eku,24,A,60,Digital,3504.9,70
eku,24,A,626,Digital,0.0,59
eku,24,A,627,Digital,0.0,11
eku,24,A,627,Physical,640.01,7
eku,24,A,70,Physical,3333.31,42
eku,24,A,80,Digital,2044.95,101
eku,24,A,80,Physical,58366.93,876
eku,24,A,88,Digital,32667.41,356
eku,24,A,88,Physical,89526.53,1093
