campus_code,adoption_type,dept_code,term_year,term_code,total_bundles,total_spend,total_savings,total_retail
261-1,RQ,HIST,23,A,49,1543.2328301138127,1881.5371698861873,3516.1899999999996
261-1,RQ,HIST,23,F,1200,48292.18519673215,36931.974803267854,99100.3
261-1,RQ,HIST,23,W,884,31953.29728169413,26011.31271830587,65611.37
261-1,RQ,HIST,24,A,60,1557.820845881228,1937.569154118772,4111.99
261-1,RQ,HIST,24,F,1254,51482.01367444157,40060.19632555842,107693.15
261-1,RQ,HIST,24,W,804,29649.07658009565,24571.42341990435,61886.96
261-1,RQ,HPED,21,F,167,10247.944559218426,8081.065440781575,20387.83
261-1,RQ,HPED,22,A,100,3447.6642495112897,4421.185750488711,8702.86
261-1,RQ,HPED,22,F,227,13556.873993550267,10490.526006449732,26827.15
261-1,RQ,HPED,22,W,248,13954.220737786898,11271.129262213102,25425.02
261-1,RQ,HPED,23,A,78,4774.5623314459135,6240.597668554088,9864.66
261-1,RQ,HPED,23,F,236,13986.901131568138,11187.938868431864,28930.11
261-1,RQ,HPED,23,W,165,9926.746071791986,7571.6839282080155,17048.2
261-1,RQ,HPED,24,A,74,3619.6462049487527,4852.343795051248,9190.58
261-1,RQ,HPED,24,F,182,11677.665318541356,8976.784681458645,23722.86
261-1,RQ,HPED,24,W,236,15391.214341225548,13580.715658774454,24450.68
261-1,RQ,HUMA,21,F,216,8736.678648967067,6405.721351032936,4791.68
261-1,RQ,HUMA,22,A,9,67.50983222951287,70.19016777048715,162.0
261-1,RQ,HUMA,22,F,266,17009.40973214014,11760.590267859861,4855.34
261-1,RQ,HUMA,22,W,187,5047.50600494177,4208.73399505823,4260.13
261-1,RQ,HUMA,23,A,6,80.75321299805441,112.9867870019456,113.97
261-1,RQ,HUMA,23,F,186,9740.932141976966,7332.007858023035,3347.69
261-1,RQ,HUMA,23,W,41,373.58057150292393,260.1094284970761,745.5899999999999
261-1,RQ,HUMA,24,F,198,9795.72754990511,7537.192450094891,3398.67
261-1,RQ,HUMA,24,W,155,5709.2125418650285,4751.157458134972,3559.66
261-1,RQ,MACO,21,F,109,5694.392688327139,4172.667311672862,8596.16
261-1,RQ,MACO,22,F,94,5460.123894893348,3986.0561051066534,8423.58
261-1,RQ,MACO,22,W,58,4264.911675180912,3257.508324819088,6443.49
261-1,RQ,MACO,23,F,75,5137.860979226474,3850.7890207735268,6752.89
261-1,RQ,MACO,23,W,28,1271.0985555608663,1032.4614444391339,1436.05
261-1,RQ,MACO,24,F,48,3102.994520584581,2325.4254794154194,4546.15
261-1,RQ,MACO,24,W,47,3108.652211669718,2374.9277883302825,4752.6
261-1,RQ,MATH,21,F,663,18037.36100021508,14301.908999784919,35295.18
261-1,RQ,MATH,22,F,163,3049.9356318539176,2569.7443681460827,6611.36
261-1,RQ,MATH,22,W,169,8512.480849743662,7041.069150256339,17672.05
261-1,RQ,MATH,23,F,177,2813.0523573362566,2250.9976426637436,5957.679999999999
261-1,RQ,MATH,23,W,165,4097.608960634033,3343.7410393659675,8284.8
261-1,RQ,MATH,24,A,6,0.0,0.0,0.0
261-1,RQ,MATH,24,F,19,1822.4027828628996,1507.6372171371006,3917.68
261-1,RQ,MATH,24,W,19,2535.9645006792357,2000.6454993207647,5102.34
261-1,RQ,MKTG,21,F,626,31357.893441676566,24047.53655832343,53349.74
261-1,RQ,MKTG,22,A,52,1639.103396841121,2081.336603158879,4331.1
261-1,RQ,MKTG,22,F,640,58190.60682557299,41783.31317442701,75248.72
261-1,RQ,MKTG,22,W,535,26756.943151539264,21150.056848460736,48564.39
261-1,RQ,MKTG,23,A,40,2431.7488726445417,3085.971127355458,6491.41
261-1,RQ,MKTG,23,F,477,39760.26324136553,29658.776758634467,56062.88
261-1,RQ,MKTG,23,W,477,37255.53303607228,27057.02696392772,49161.91
261-1,RQ,MKTG,24,A,91,2385.5219266601416,2753.568073339858,6045.93
261-1,RQ,MKTG,24,F,379,16077.389156488825,12882.840843511174,31622.97
261-1,RQ,MKTG,24,W,426,30093.426631969985,21442.013368030013,40995.57
261-1,RQ,MNGT,21,F,509,71895.72501453909,58449.96498546093,152433.62
261-1,RQ,MNGT,22,A,38,4367.012380085547,6134.6876199144535,12355.019999999999
261-1,RQ,MNGT,22,F,244,33918.46349529313,25820.04650470687,70281.3
261-1,RQ,MNGT,22,W,360,52894.48506346968,42333.674936530326,112041.01
261-1,RQ,MNGT,23,A,24,1723.2864435170957,2123.4335564829044,4525.68
261-1,RQ,MNGT,23,F,112,11337.406544008543,8709.333455991458,23584.94
261-1,RQ,MNGT,23,W,197,23063.8217114146,17887.3782885854,48004.119999999995
261-1,RQ,MNGT,24,A,34,2386.1070284309067,3063.4129715690933,6411.38
261-1,RQ,MNGT,24,F,180,22174.147274318126,16555.582725681874,45564.99
261-1,RQ,MNGT,24,W,199,21707.905468151996,16796.314531848006,44917.64
261-1,RQ,MUED,21,F,21,673.4205991943134,518.8394008056866,1402.65
261-1,RQ,MUED,22,W,5,116.20730357345977,87.59269642654026,239.75
261-1,RQ,MUED,23,W,5,131.5940890422444,99.4059109577556,271.75
261-1,RQ,MUED,24,W,17,476.86414193123875,398.2258580687613,1029.51
261-1,RQ,MUS,21,F,361,23842.45391294376,18883.52608705624,38559.17
261-1,RQ,MUS,22,A,24,217.48558394259038,251.71441605740964,552.0
261-1,RQ,MUS,22,F,220,18726.014617140205,14145.505382859796,27030.69
261-1,RQ,MUS,22,W,373,16500.492684391644,14487.367315608355,31916.28
261-1,RQ,MUS,23,A,48,402.03084361731453,536.3691563826854,1104.0
261-1,RQ,MUS,23,F,483,21442.98550893329,16589.19449106671,31317.89
261-1,RQ,MUS,23,W,174,11477.289419386974,8700.500580613025,15423.08
261-1,RQ,MUS,24,A,58,279.00067050083175,346.5993294991683,736.0
261-1,RQ,MUS,24,F,618,19333.26325965001,14720.846740349985,27144.46
261-1,RQ,MUS,24,W,266,10917.417689211967,8373.392310788033,15758.82
261-1,RQ,NURS,21,F,4375,27315.307766306614,20012.092233693387,55679.759999999995
261-1,RQ,NURS,22,A,228,7649.265511874465,9490.514488125535,10242.35
261-1,RQ,NURS,22,F,4675,67417.50499029651,54685.47500970349,74801.28
261-1,RQ,NURS,22,W,4545,64651.46757969867,53661.55242030133,72027.84
261-1,RQ,NURS,23,A,194,5540.112822255232,7304.237177744769,7827.54
261-1,RQ,NURS,23,F,4510,66569.70480444968,55357.13519555032,75416.41
261-1,RQ,NURS,23,W,4902,64683.48739193347,53272.50260806652,71321.7
261-1,RQ,NURS,24,A,190,5006.783227497676,6138.366772502323,6764.03
261-1,RQ,NURS,24,F,4466,191565.6252526438,217222.02474735613,242789.88999999998
261-1,RQ,NURS,24,W,3618,73367.48826099458,64157.49173900541,79503.68
261-1,RQ,PHIL,21,F,44,339.61142953026456,258.7885704697354,704.0
261-1,RQ,PHIL,22,F,49,384.15159737499187,282.2484026250081,784.0
261-1,RQ,PHIL,22,W,50,387.5011834214592,292.49881657854075,800.0
261-1,RQ,PHIL,23,A,10,261.00149991762174,316.89850008237823,339.95
261-1,RQ,PHIL,24,A,4,96.60347289893178,134.5565271010682,135.98000000000002
261-1,RQ,PHSC,21,F,91,11497.353367129015,9953.166632870985,25236.12
261-1,RQ,PHYS,21,F,480,15674.797476852127,11684.192523147873,18585.66
261-1,RQ,PHYS,22,A,67,950.0384144353143,1083.411585564686,2392.57
261-1,RQ,PHYS,22,F,546,18141.008594396233,13356.291405603764,21120.04
261-1,RQ,PHYS,22,W,506,17083.072625271423,12599.387374728578,19452.56
261-1,RQ,PHYS,23,A,93,1172.6595913023432,1431.5504086976573,3063.9900000000002
261-1,RQ,PHYS,23,F,482,15775.216516805702,11624.853483194298,18535.600000000002
261-1,RQ,PHYS,23,W,541,18404.325245444117,13411.094754555881,21157.940000000002
261-1,RQ,PHYS,24,A,74,1023.870556482964,1222.0294435170363,2642.54
261-1,RQ,PHYS,24,F,484,8138.991169018154,5912.878830981847,13458.7
261-1,RQ,PHYS,24,W,442,14674.568481347374,10758.421518652625,17145.82
261-1,RQ,PSET,21,F,162,11666.010306510445,9358.009693489556,24734.42
261-1,RQ,PSET,22,A,18,674.8071590486775,841.8028409513225,1784.25
261-1,RQ,PSET,22,F,158,6701.282325148684,5210.727674851316,14014.279999999999
261-1,RQ,PSET,22,W,70,4080.623982327931,3002.226017672069,7804.15
261-1,RQ,PSET,23,A,14,357.87399022176004,469.01600977824006,972.8399999999999
261-1,RQ,PSET,23,F,119,5372.406738437369,4264.163261562631,11337.179999999998
261-1,RQ,PSET,23,W,60,3474.692077747742,2754.5679222522576,6588.48
261-1,RQ,PSET,24,A,32,1435.3914143506167,1960.0985856493835,3994.68
261-1,RQ,PSET,24,F,159,8149.863231300743,6502.706768699258,17238.42
261-1,RQ,PSET,24,W,83,4749.625006148572,3706.5249938514285,9525.539999999999
261-1,RQ,PSYC,21,F,2339,152404.8492750056,120003.2107249944,300588.36
261-1,RQ,PSYC,22,A,298,16120.976309902895,20483.543690097107,41079.08
261-1,RQ,PSYC,22,F,2491,154353.52467641223,121655.61532358777,313755.9
261-1,RQ,PSYC,22,W,2039,151453.80396286683,118734.52603713317,298779.43
261-1,RQ,PSYC,23,A,272,15064.371821501165,18300.858178498835,39253.38
261-1,RQ,PSYC,23,F,2477,160289.21863274026,128598.78136725975,327227.48
261-1,RQ,PSYC,23,W,2215,144391.88963421938,112484.98036578062,282737.72
261-1,RQ,PSYC,24,A,305,15562.836397049115,19124.543602950886,40808.81
261-1,RQ,PSYC,24,F,1529,122977.94523065456,95993.58476934544,257615.79
261-1,RQ,PSYC,24,W,2055,127553.46137997125,101804.68862002876,269401.32
261-1,RQ,QBA,22,W,132,5623.2677486841285,4272.412251315872,11641.29
261-1,RQ,QBA,23,F,43,0.0,0.0,0.0
261-1,RQ,QBA,24,W,22,3308.8114608759256,2992.428539124075,7413.12
261-1,RQ,SATC,21,F,102,12418.578599361133,9374.221400638866,24507.920000000002
261-1,RQ,SATC,22,A,2,144.06866776521034,150.57133223478962,346.64
261-1,RQ,SATC,22,F,57,4754.831453199274,3715.148546800726,8955.34
261-1,RQ,SATC,22,W,99,8658.508085225154,7036.571914774847,18000.04
261-1,RQ,SATC,23,A,6,478.9803672604579,621.0596327395423,1294.1999999999998
261-1,RQ,SATC,23,F,68,7780.195675371456,6569.594324628544,16195.67
261-1,RQ,SATC,23,W,106,10907.968206441827,8875.761793558175,22509.41
261-1,RQ,SATC,24,A,3,239.49018363022896,310.52981636977114,647.0999999999999
261-1,RQ,SATC,24,F,68,7986.699510967455,6424.980489032545,16026.23
261-1,RQ,SATC,24,W,127,11593.552443545672,9097.39755645433,23604.09
261-1,RQ,SOCI,21,F,928,45812.355541993755,36969.31445800624,88166.24
261-1,RQ,SOCI,22,A,103,5229.625590809145,6951.214409190855,14330.3
261-1,RQ,SOCI,22,F,716,41939.919624100155,33219.96037589984,84441.38
261-1,RQ,SOCI,22,W,612,30465.57598509334,24596.56401490666,64599.54
261-1,RQ,SOCI,23,A,101,4735.029554458113,6196.540445541887,12860.89
261-1,RQ,SOCI,23,F,781,49918.06561365136,40679.54438634865,105737.64
261-1,RQ,SOCI,23,W,655,42343.529020583825,34189.27097941618,90040.33
261-1,RQ,SOCI,24,A,117,5013.823252151959,6229.53674784804,13227.65
261-1,RQ,SOCI,24,F,880,61082.26494848477,49520.445051515235,130122.97
261-1,RQ,SOCI,24,W,621,43412.99574200924,35363.604257990766,90521.45999999999
261-1,RQ,SPAN,21,F,176,22603.749049553793,18398.900950446205,41111.85
261-1,RQ,SPAN,22,A,9,1128.7794776957528,1365.4805223042472,2494.2599999999998
261-1,RQ,SPAN,22,W,136,19136.444923801126,15558.355076198872,34736.799999999996
261-1,RQ,SPAN,23,W,15,2751.2063872244053,1963.143612775595,4714.35
261-1,RQ,SPAN,24,W,14,0.0,0.0,0.0
261-1,RQ,SPCH,21,F,733,12194.131982043547,9817.538017956454,25898.86
261-1,RQ,SPCH,22,A,18,198.18640582183264,256.3135941781674,534.78
261-1,RQ,SPCH,22,F,614,8781.936272244568,6677.563727755433,18190.13
261-1,RQ,SPCH,22,W,542,9085.180945659242,7421.15905434076,19421.3
261-1,RQ,SPCH,23,F,546,7844.164102304956,5942.335897695047,16221.66
261-1,RQ,SPCH,23,W,416,5950.734194362761,4553.265805637241,12359.36
261-1,RQ,SPCH,24,F,535,7671.0544743068585,5837.695525693143,15894.85
261-1,RQ,SPCH,24,W,479,6900.748088284008,5194.001911715994,14231.09
358-1,EO,ACCT,21,F,46,0.0,0.0,0.0
358-1,EO,ACCT,22,A,47,0.0,0.0,0.0
358-1,EO,ACCT,22,F,2046,0.0,0.0,0.0
358-1,EO,ACCT,22,W,888,5035.208956314894,3801.5210436851066,8836.73
358-1,EO,ACCT,23,A,40,0.0,0.0,0.0
358-1,EO,ACCT,23,F,602,0.0,0.0,0.0
358-1,EO,ACCT,23,W,1502,0.0,0.0,0.0
358-1,EO,ACCT,24,F,633,0.0,0.0,0.0
358-1,EO,ACCT,24,W,1524,0.0,0.0,0.0
358-1,EO,ACOM,23,A,141,0.0,0.0,0.0
358-1,EO,ACOM,23,F,87,0.0,0.0,0.0
358-1,EO,ACOM,24,A,57,0.0,0.0,0.0
358-1,EO,ACOM,24,F,183,0.0,0.0,0.0
358-1,EO,ACOM,24,W,75,0.0,0.0,0.0
358-1,EO,AGBU,21,F,171,0.0,0.0,0.0
358-1,EO,AGBU,22,A,132,0.0,0.0,0.0
358-1,EO,AGBU,22,F,871,0.0,0.0,0.0
358-1,EO,AGBU,22,W,330,0.0,0.0,0.0
358-1,EO,AGBU,23,A,165,0.0,0.0,0.0
358-1,EO,AGBU,23,F,847,0.0,0.0,0.0
358-1,EO,AGBU,23,W,499,0.0,0.0,0.0
358-1,EO,AGBU,24,A,210,0.0,0.0,0.0
358-1,EO,AGBU,24,F,540,0.0,0.0,0.0
358-1,EO,AGBU,24,W,378,0.0,0.0,0.0
358-1,EO,AGED,23,A,204,0.0,0.0,0.0
358-1,EO,AGED,24,A,174,0.0,0.0,0.0
358-1,EO,AGET,21,F,88,0.0,0.0,0.0
358-1,EO,AGET,22,F,535,0.0,0.0,0.0
358-1,EO,AGET,22,W,69,0.0,0.0,0.0
358-1,EO,AGET,23,F,350,0.0,0.0,0.0
358-1,EO,AGET,23,W,270,0.0,0.0,0.0
358-1,EO,AGET,24,F,298,0.0,0.0,0.0
358-1,EO,AGET,24,W,168,0.0,0.0,0.0
358-1,EO,AGRI,21,F,16,0.0,0.0,0.0
358-1,EO,AGRI,22,F,500,0.0,0.0,0.0
358-1,EO,AGRI,22,W,261,0.0,0.0,0.0
358-1,EO,AGRI,23,A,77,0.0,0.0,0.0
358-1,EO,AGRI,23,F,384,0.0,0.0,0.0
358-1,EO,AGRI,23,W,436,0.0,0.0,0.0
358-1,EO,AGRI,24,F,215,0.0,0.0,0.0
358-1,EO,AGRI,24,W,225,0.0,0.0,0.0
358-1,EO,ANSC,22,A,98,0.0,0.0,0.0
358-1,EO,ANSC,22,F,56,0.0,0.0,0.0
358-1,EO,ANSC,22,W,120,0.0,0.0,0.0
358-1,EO,ANSC,23,A,230,0.0,0.0,0.0
358-1,EO,ANSC,23,W,196,0.0,0.0,0.0
358-1,EO,ANSC,24,A,147,0.0,0.0,0.0
358-1,EO,ANSC,24,F,68,0.0,0.0,0.0
358-1,EO,ANSC,24,W,210,0.0,0.0,0.0
358-1,EO,ARAB,22,W,148,0.0,0.0,0.0
358-1,EO,ARTS,21,F,330,0.0,0.0,0.0
358-1,EO,ARTS,22,F,1292,0.0,0.0,0.0
358-1,EO,ARTS,22,W,437,0.0,0.0,0.0
358-1,EO,ARTS,23,A,303,0.0,0.0,0.0
358-1,EO,ARTS,23,F,1621,0.0,0.0,0.0
358-1,EO,ARTS,23,W,1524,0.0,0.0,0.0
358-1,EO,ARTS,24,A,273,0.0,0.0,0.0
358-1,EO,ARTS,24,F,1885,0.0,0.0,0.0
358-1,EO,ARTS,24,W,1745,0.0,0.0,0.0
358-1,EO,ASTR,23,W,13,0.0,0.0,0.0
358-1,EO,ATTR,21,F,24,0.0,0.0,0.0
358-1,EO,ATTR,22,A,71,0.0,0.0,0.0
358-1,EO,ATTR,22,F,425,0.0,0.0,0.0
358-1,EO,ATTR,22,W,78,0.0,0.0,0.0
358-1,EO,ATTR,23,A,225,0.0,0.0,0.0
358-1,EO,ATTR,23,F,626,0.0,0.0,0.0
358-1,EO,ATTR,23,W,604,0.0,0.0,0.0
358-1,EO,ATTR,24,A,340,0.0,0.0,0.0
358-1,EO,ATTR,24,F,451,0.0,0.0,0.0
358-1,EO,ATTR,24,W,633,0.0,0.0,0.0
358-1,EO,BANA,22,F,49,0.0,0.0,0.0
358-1,EO,BANA,23,A,129,0.0,0.0,0.0
358-1,EO,BANA,23,F,144,0.0,0.0,0.0
358-1,EO,BANA,23,W,193,0.0,0.0,0.0
358-1,EO,BANA,24,A,156,0.0,0.0,0.0
358-1,EO,BANA,24,F,3,0.0,0.0,0.0
358-1,EO,BANA,24,W,161,0.0,0.0,0.0
358-1,EO,BESL,21,F,108,0.0,0.0,0.0
358-1,EO,BESL,22,A,151,0.0,0.0,0.0
358-1,EO,BESL,22,F,320,0.0,0.0,0.0
358-1,EO,BESL,22,W,338,0.0,0.0,0.0
358-1,EO,BESL,23,A,70,0.0,0.0,0.0
358-1,EO,BESL,23,F,210,0.0,0.0,0.0
358-1,EO,BESL,23,W,222,0.0,0.0,0.0
358-1,EO,BESL,24,A,69,0.0,0.0,0.0
358-1,EO,BESL,24,F,230,0.0,0.0,0.0
358-1,EO,BESL,24,W,157,0.0,0.0,0.0
358-1,EO,BIOL,21,F,167,0.0,0.0,0.0
358-1,EO,BIOL,22,A,113,0.0,0.0,0.0
358-1,EO,BIOL,22,F,7840,2550.267061255449,2993.132938744551,3273.3
358-1,EO,BIOL,22,W,3007,0.0,0.0,0.0
358-1,EO,BIOL,23,A,424,0.0,0.0,0.0
358-1,EO,BIOL,23,F,8270,0.0,0.0,0.0
358-1,EO,BIOL,23,W,6456,0.0,0.0,0.0
358-1,EO,BIOL,24,A,557,0.0,0.0,0.0
358-1,EO,BIOL,24,F,4258,0.0,0.0,0.0
358-1,EO,BIOL,24,W,3912,0.0,0.0,0.0
358-1,EO,BUAD,21,F,78,0.0,0.0,0.0
358-1,EO,BUAD,22,A,43,0.0,0.0,0.0
358-1,EO,BUAD,22,F,2821,6265.250443410643,4893.499556589357,11158.75
358-1,EO,BUAD,22,W,1012,0.0,0.0,0.0
358-1,EO,BUAD,23,A,840,0.0,0.0,0.0
358-1,EO,BUAD,23,F,2550,0.0,0.0,0.0
358-1,EO,BUAD,23,W,3417,0.0,0.0,0.0
358-1,EO,BUAD,24,A,367,0.0,0.0,0.0
358-1,EO,BUAD,24,F,599,4471.632570738558,3599.7574292614413,8071.389999999999
358-1,EO,BUAD,24,W,1920,1258.4685093785126,1081.5314906214874,2340.0
358-1,EO,CHEM,22,F,3390,0.0,0.0,0.0
358-1,EO,CHEM,22,W,986,0.0,0.0,0.0
358-1,EO,CHEM,23,A,125,0.0,0.0,0.0
358-1,EO,CHEM,23,F,1392,0.0,0.0,0.0
358-1,EO,CHEM,23,W,2165,0.0,0.0,0.0
358-1,EO,CHEM,24,A,122,0.0,0.0,0.0
358-1,EO,CHEM,24,F,614,0.0,0.0,0.0
358-1,EO,CHEM,24,W,1801,0.0,0.0,0.0
358-1,EO,CIED,21,F,496,0.0,0.0,0.0
358-1,EO,CIED,22,A,450,0.0,0.0,0.0
358-1,EO,CIED,22,F,273,0.0,0.0,0.0
358-1,EO,CIED,22,W,460,0.0,0.0,0.0
358-1,EO,CIED,23,A,772,0.0,0.0,0.0
358-1,EO,CIED,23,F,754,0.0,0.0,0.0
358-1,EO,CIED,23,W,753,0.0,0.0,0.0
358-1,EO,CIED,24,A,928,0.0,0.0,0.0
358-1,EO,CIED,24,F,517,0.0,0.0,0.0
358-1,EO,CIED,24,W,666,0.0,0.0,0.0
358-1,EO,CIEE,22,F,1105,0.0,0.0,0.0
358-1,EO,CIEE,22,W,348,0.0,0.0,0.0
358-1,EO,CIEE,23,A,57,0.0,0.0,0.0
358-1,EO,CIEE,23,F,983,0.0,0.0,0.0
358-1,EO,CIEE,23,W,787,0.0,0.0,0.0
358-1,EO,CIEE,24,A,94,0.0,0.0,0.0
358-1,EO,CIEE,24,F,1175,0.0,0.0,0.0
358-1,EO,CIEE,24,W,1155,0.0,0.0,0.0
358-1,EO,CIME,22,F,258,0.0,0.0,0.0
358-1,EO,CIME,22,W,132,0.0,0.0,0.0
358-1,EO,CIME,23,F,300,0.0,0.0,0.0
358-1,EO,CIME,23,W,226,0.0,0.0,0.0
358-1,EO,CIME,24,A,15,0.0,0.0,0.0
358-1,EO,CIME,24,F,199,0.0,0.0,0.0
358-1,EO,CIME,24,W,266,0.0,0.0,0.0
358-1,EO,CISE,22,F,167,0.0,0.0,0.0
358-1,EO,CISE,22,W,128,0.0,0.0,0.0
358-1,EO,CISE,23,A,32,0.0,0.0,0.0
358-1,EO,CISE,23,F,380,0.0,0.0,0.0
358-1,EO,CISE,23,W,267,0.0,0.0,0.0
358-1,EO,CISE,24,A,12,0.0,0.0,0.0
358-1,EO,CISE,24,F,389,0.0,0.0,0.0
358-1,EO,CISE,24,W,249,0.0,0.0,0.0
358-1,EO,COMS,21,F,955,0.0,0.0,0.0
358-1,EO,COMS,22,F,1745,0.0,0.0,0.0
358-1,EO,COMS,22,W,824,0.0,0.0,0.0
358-1,EO,COMS,23,A,1008,1035.9266613636537,2363.733338636346,3399.66
358-1,EO,COMS,23,F,3050,0.0,0.0,0.0
358-1,EO,COMS,23,W,2276,0.0,0.0,0.0
358-1,EO,COMS,24,A,526,0.0,0.0,0.0
358-1,EO,COMS,24,F,1470,0.0,0.0,0.0
358-1,EO,COMS,24,W,1545,0.0,0.0,0.0
358-1,EO,COSC,21,F,291,0.0,0.0,0.0
358-1,EO,COSC,22,A,51,0.0,0.0,0.0
358-1,EO,COSC,22,F,795,0.0,0.0,0.0
358-1,EO,COSC,22,W,941,0.0,0.0,0.0
358-1,EO,COSC,23,A,172,0.0,0.0,0.0
358-1,EO,COSC,23,F,1276,0.0,0.0,0.0
358-1,EO,COSC,23,W,1378,0.0,0.0,0.0
358-1,EO,COSC,24,A,114,0.0,0.0,0.0
358-1,EO,COSC,24,F,1142,0.0,0.0,0.0
358-1,EO,COSC,24,W,1313,0.0,0.0,0.0
358-1,EO,COUN,21,F,1745,0.0,0.0,0.0
358-1,EO,COUN,22,A,1728,0.0,0.0,0.0
358-1,EO,COUN,22,F,2263,0.0,0.0,0.0
358-1,EO,COUN,22,W,1915,0.0,0.0,0.0
358-1,EO,COUN,23,A,1877,0.0,0.0,0.0
358-1,EO,COUN,23,F,1441,0.0,0.0,0.0
358-1,EO,COUN,23,W,2346,0.0,0.0,0.0
358-1,EO,COUN,24,A,1455,0.0,0.0,0.0
358-1,EO,COUN,24,F,1352,0.0,0.0,0.0
358-1,EO,COUN,24,W,1632,0.0,0.0,0.0
358-1,EO,CRIJ,21,F,1257,0.0,0.0,0.0
358-1,EO,CRIJ,22,A,731,0.0,0.0,0.0
358-1,EO,CRIJ,22,F,13969,4722.452912919752,4128.547087080248,8851.0
358-1,EO,CRIJ,22,W,10466,0.0,0.0,0.0
358-1,EO,CRIJ,23,A,1681,0.0,0.0,0.0
358-1,EO,CRIJ,23,F,9791,0.0,0.0,0.0
358-1,EO,CRIJ,23,W,8868,0.0,0.0,0.0
358-1,EO,CRIJ,24,A,813,0.0,0.0,0.0
358-1,EO,CRIJ,24,F,7689,0.0,0.0,0.0
358-1,EO,CRIJ,24,W,6547,0.0,0.0,0.0
358-1,EO,CSTE,23,W,42,0.0,0.0,0.0
358-1,EO,DANC,22,F,40,0.0,0.0,0.0
358-1,EO,DANC,24,W,18,0.0,0.0,0.0
358-1,EO,DFSC,21,F,260,0.0,0.0,0.0
358-1,EO,DFSC,22,A,96,0.0,0.0,0.0
358-1,EO,DFSC,22,F,183,0.0,0.0,0.0
358-1,EO,DFSC,22,W,186,0.0,0.0,0.0
358-1,EO,DFSC,23,A,111,0.0,0.0,0.0
358-1,EO,DFSC,23,F,187,0.0,0.0,0.0
358-1,EO,DFSC,23,W,201,0.0,0.0,0.0
358-1,EO,DFSC,24,A,126,0.0,0.0,0.0
358-1,EO,DFSC,24,F,227,0.0,0.0,0.0
358-1,EO,DFSC,24,W,179,0.0,0.0,0.0
358-1,EO,DVED,21,F,42,0.0,0.0,0.0
358-1,EO,DVED,22,A,68,0.0,0.0,0.0
358-1,EO,DVED,22,F,68,0.0,0.0,0.0
358-1,EO,DVED,23,A,40,0.0,0.0,0.0
358-1,EO,DVED,23,F,84,0.0,0.0,0.0
358-1,EO,DVED,24,A,17,0.0,0.0,0.0
358-1,EO,DVED,24,F,12,0.0,0.0,0.0
358-1,EO,ECHE,21,F,24,0.0,0.0,0.0
358-1,EO,ECHE,22,A,88,0.0,0.0,0.0
358-1,EO,ECHE,22,F,1737,0.0,0.0,0.0
358-1,EO,ECHE,22,W,2328,0.0,0.0,0.0
358-1,EO,ECHE,23,A,1088,0.0,0.0,0.0
358-1,EO,ECHE,23,F,357,0.0,0.0,0.0
358-1,EO,ECHE,23,W,1400,0.0,0.0,0.0
358-1,EO,ECHE,24,A,314,0.0,0.0,0.0
358-1,EO,ECHE,24,F,839,0.0,0.0,0.0
358-1,EO,ECHE,24,W,776,0.0,0.0,0.0
358-1,EO,ECON,21,F,38,0.0,0.0,0.0
358-1,EO,ECON,22,A,249,9386.130005417352,10302.079994582647,19688.21
358-1,EO,ECON,22,F,4621,59532.697946511165,52107.15205348883,111639.84999999999
358-1,EO,ECON,22,W,3365,58150.638651812835,51289.41134818716,109440.04999999999
358-1,EO,ECON,23,A,205,0.0,0.0,0.0
358-1,EO,ECON,23,F,569,0.0,0.0,0.0
358-1,EO,ECON,23,W,553,0.0,0.0,0.0
358-1,EO,ECON,24,A,190,0.0,0.0,0.0
358-1,EO,ECON,24,F,499,0.0,0.0,0.0
358-1,EO,ECON,24,W,294,0.0,0.0,0.0
358-1,EO,EDAD,21,F,347,0.0,0.0,0.0
358-1,EO,EDAD,22,A,499,0.0,0.0,0.0
358-1,EO,EDAD,22,F,453,0.0,0.0,0.0
358-1,EO,EDAD,22,W,983,0.0,0.0,0.0
358-1,EO,EDAD,23,A,429,0.0,0.0,0.0
358-1,EO,EDAD,23,F,382,0.0,0.0,0.0
358-1,EO,EDAD,23,W,383,0.0,0.0,0.0
358-1,EO,EDAD,24,A,483,0.0,0.0,0.0
358-1,EO,EDAD,24,F,346,0.0,0.0,0.0
358-1,EO,EDAD,24,W,281,0.0,0.0,0.0
358-1,EO,EDER,22,F,222,0.0,0.0,0.0
358-1,EO,EDER,23,A,85,0.0,0.0,0.0
358-1,EO,EDER,23,F,373,0.0,0.0,0.0
358-1,EO,EDER,23,W,341,0.0,0.0,0.0
358-1,EO,EDER,24,A,528,0.0,0.0,0.0
358-1,EO,EDER,24,F,542,0.0,0.0,0.0
358-1,EO,EDER,24,W,338,0.0,0.0,0.0
358-1,EO,EDLD,21,F,380,0.0,0.0,0.0
358-1,EO,EDLD,22,A,290,0.0,0.0,0.0
358-1,EO,EDLD,22,F,133,0.0,0.0,0.0
358-1,EO,EDLD,22,W,402,0.0,0.0,0.0
358-1,EO,EDLD,23,A,243,0.0,0.0,0.0
358-1,EO,EDLD,23,F,151,0.0,0.0,0.0
358-1,EO,EDLD,23,W,110,0.0,0.0,0.0
358-1,EO,EDLD,24,A,149,0.0,0.0,0.0
358-1,EO,EDLD,24,F,36,0.0,0.0,0.0
358-1,EO,EDLD,24,W,104,0.0,0.0,0.0
